"record_number","position_x","position_y","position_z","rotation_quaternion_x","rotation_quaternion_y","rotation_quaternion_z","rotation_quaternion_w","speed","gforce_x","gforce_y","gforce_z"
1153,53.5252799987793,7.624726295471191,52.07181930541992,-0.3874051868915558,0.6637336015701294,-0.3498241901397705,0.535722017288208,14.918495178222656,-0.022401928901672363,2.120209217071533,0.20984908938407898
1154,52.18043518066406,7.705646514892578,52.33684539794922,-0.3605347275733948,0.6286637187004089,-0.3713255524635315,0.5804429054260254,14.832449913024902,-0.001607375917956233,2.0712549686431885,0.18528802692890167
1155,50.81840133666992,7.784480571746826,52.42229080200195,-0.3321039080619812,0.590691864490509,-0.3913988769054413,0.6225730180740356,14.750003814697266,0.006114163901656866,2.0593621730804443,0.181609109044075
1156,49.46482849121094,7.863376617431641,52.32852554321289,-0.3024905025959015,0.5505332350730896,-0.40957242250442505,0.661561131477356,14.670320510864258,0.007184167858213186,2.0667433738708496,0.19509346783161163
1157,48.143333435058594,7.944255352020264,52.061492919921875,-0.27193036675453186,0.5086276531219482,-0.42563602328300476,0.6972702741622925,14.592578887939453,0.014058033004403114,2.060716152191162,0.1972169578075409
1158,46.87260055541992,8.028951644897461,51.629493713378906,-0.2406291961669922,0.46528133749961853,-0.43945544958114624,0.7297189831733704,14.515778541564941,0.02442353032529354,2.043247699737549,0.19756662845611572
1159,45.66987991333008,8.118992805480957,51.042625427246094,-0.20937314629554749,0.421601265668869,-0.4505823254585266,0.7585451006889343,14.43900203704834,0.03662869706749916,2.0175857543945312,0.2034357339143753
1160,44.55220031738281,8.215179443359375,50.317378997802734,-0.17769445478916168,0.3770960569381714,-0.4593527615070343,0.784358561038971,14.361257553100586,0.0517733208835125,1.9799468517303467,0.20051395893096924
1161,43.535743713378906,8.318249702453613,49.46942901611328,-0.1450454443693161,0.33101898431777954,-0.46621984243392944,0.807482123374939,14.281475067138672,0.0622667521238327,1.9478846788406372,0.18666905164718628
1162,42.63595199584961,8.42939567565918,48.51325225830078,-0.11174457520246506,0.2838806211948395,-0.47124364972114563,0.8275593519210815,14.198644638061523,0.06205696240067482,1.9375813007354736,0.18284860253334045
1163,41.86146545410156,8.550634384155273,47.460453033447266,-0.07879460602998734,0.2371787577867508,-0.47423654794692993,0.8441784977912903,14.111520767211914,0.05963561311364174,1.939326286315918,0.1978641003370285
1164,41.218788146972656,8.683265686035156,46.32925796508789,-0.046802155673503876,0.1903158575296402,-0.4753023684024811,0.8577162027359009,14.019186973571777,0.06873109191656113,1.9222233295440674,0.2106715738773346
1165,40.71345901489258,8.826115608215332,45.137813568115234,-0.01597147434949875,0.14270156621932983,-0.4747650921344757,0.8683198094367981,13.921027183532715,0.07308441400527954,1.8914324045181274,0.2118615061044693
1166,40.35013961791992,8.976804733276367,43.90385818481445,0.013836070895195007,0.09419988840818405,-0.47289589047431946,0.8759591579437256,13.816702842712402,0.06424123048782349,1.8581421375274658,0.20533020794391632
1167,40.1324348449707,9.132691383361816,42.64731979370117,0.04315876215696335,0.043999213725328445,-0.4699842035770416,0.8805204629898071,13.706273078918457,0.04143020138144493,1.8366206884384155,0.1974342167377472
1168,40.063758850097656,9.291563034057617,41.384429931640625,0.07213284075260162,-0.008112545125186443,-0.4661926329135895,0.881700336933136,13.589763641357422,0.011606594547629356,1.8299344778060913,0.19340717792510986
1169,40.14716720581055,9.451260566711426,40.13096237182617,0.09970396012067795,-0.060095079243183136,-0.461564838886261,0.8794348835945129,13.467611312866211,-0.021087778732180595,1.832309365272522,0.1966628134250641
1170,40.37757873535156,9.608826637268066,38.907371520996094,0.12606726586818695,-0.11194413155317307,-0.45625150203704834,0.8737334609031677,13.340651512145996,-0.04330537095665932,1.8222618103027344,0.19465725123882294
1171,40.749637603759766,9.761938095092773,37.72795486450195,0.15146608650684357,-0.16368328034877777,-0.4504115879535675,0.864520251750946,13.209454536437988,-0.05207404866814613,1.7963875532150269,0.1785738468170166
1172,41.25583267211914,9.907858848571777,36.61030578613281,0.17558550834655762,-0.2140910029411316,-0.4442392587661743,0.8520482778549194,13.07543659210205,-0.0558101050555706,1.7689095735549927,0.16355592012405396
1173,41.884552001953125,10.04438591003418,35.568870544433594,0.19884297251701355,-0.26311612129211426,-0.43776652216911316,0.8364161252975464,12.94008731842041,-0.04986487329006195,1.7365639209747314,0.14495058357715607
1174,42.621761322021484,10.169601440429688,34.61762619018555,0.22203367948532104,-0.3114631474018097,-0.4309171140193939,0.8173140287399292,12.804892539978027,-0.036313496530056,1.7042337656021118,0.12354141473770142
1175,43.457237243652344,10.282391548156738,33.76757049560547,0.24468256533145905,-0.35822594165802,-0.4239034652709961,0.7950537800788879,12.6713285446167,-0.02034003660082817,1.680149793624878,0.10576406121253967
1176,44.37769317626953,10.38192081451416,33.026058197021484,0.26633623242378235,-0.40320631861686707,-0.41664233803749084,0.7699992656707764,12.540946006774902,-0.001250670407898724,1.657924771308899,0.10183489322662354
1177,45.367591857910156,10.46742057800293,32.39716720581055,0.2866719961166382,-0.44666147232055664,-0.408403217792511,0.7426437139511108,12.415328025817871,0.030141377821564674,1.6180038452148438,0.09333436191082001
1178,46.41011428833008,10.538202285766602,31.883926391601562,0.30549174547195435,-0.4893483817577362,-0.3983256220817566,0.7131267189979553,12.296184539794922,0.0649997889995575,1.5688118934631348,0.07473593205213547
1179,47.49044418334961,10.593855857849121,31.488168716430664,0.32270315289497375,-0.5322917699813843,-0.3854401111602783,0.6811491250991821,12.185166358947754,0.09046591818332672,1.5292121171951294,0.05769519880414009
1180,48.59803009033203,10.634295463562012,31.21253776550293,0.33735936880111694,-0.5752820372581482,-0.36944442987442017,0.6471089720726013,12.083877563476562,0.09874733537435532,1.5102626085281372,0.05973461642861366
1181,49.72370529174805,10.659587860107422,31.058263778686523,0.3480795919895172,-0.6175723075866699,-0.350542277097702,0.6120172739028931,11.993842124938965,0.09281596541404724,1.5028780698776245,0.07938733696937561
1182,50.8587532043457,10.669801712036133,31.023263931274414,0.35347220301628113,-0.6585103273391724,-0.3291747570037842,0.5771183371543884,11.916441917419434,0.08272339403629303,1.486049771308899,0.10459047555923462
1183,51.99562454223633,10.664939880371094,31.101741790771484,0.3522876501083374,-0.697732150554657,-0.30575525760650635,0.5436699390411377,11.852860450744629,0.0752396211028099,1.445024013519287,0.1218634843826294
1184,53.12348937988281,10.64510440826416,31.283483505249023,0.3439352214336395,-0.7352051734924316,-0.27989107370376587,0.5126821398735046,11.804033279418945,0.07067124545574188,1.380789041519165,0.11663179844617844
1185,54.23115158081055,10.610763549804688,31.556791305541992,-0.32947269082069397,0.7738338112831116,0.24942538142204285,-0.4800166189670563,11.770240783691406,0.0560392364859581,1.3170660734176636,0.09679048508405685
1186,55.31227111816406,10.561286926269531,31.929691314697266,-0.30946871638298035,0.8122581839561462,0.21646562218666077,-0.4445316791534424,11.751341819763184,-0.027688056230545044,1.3214387893676758,0.11872611194849014
1187,56.36087417602539,10.496928215026855,32.41150665283203,-0.2831438481807709,0.8467143774032593,0.1841755211353302,-0.41107621788978577,11.746613502502441,-0.15444420278072357,1.360796570777893,0.17351238429546356
1188,57.37089157104492,10.419118881225586,32.99365234375,-0.25085020065307617,0.87581467628479,0.15395653247833252,-0.38251835107803345,11.754814147949219,-0.2626342177391052,1.3702967166900635,0.2064586579799652
1189,58.33770751953125,10.329996109008789,33.65917205810547,-0.2140258550643921,0.8993974924087524,0.12636207044124603,-0.3595965802669525,11.774216651916504,-0.29663845896720886,1.309290885925293,0.17660118639469147
1190,59.2612190246582,10.232152938842773,34.39165115356445,-0.17454412579536438,0.9177812933921814,0.10158398002386093,-0.34189552068710327,11.802786827087402,-0.29305094480514526,1.2334333658218384,0.12404651194810867
1191,60.145626068115234,10.128449440002441,35.17964172363281,-0.1343296319246292,0.9314514398574829,0.07971832901239395,-0.3286316990852356,11.838308334350586,-0.2793108820915222,1.172581434249878,0.08375509083271027
1192,60.99491500854492,10.022332191467285,36.0142822265625,-0.09538877755403519,0.9409347176551819,0.06094876676797867,-0.31910523772239685,11.878520965576172,-0.2686234712600708,1.1340986490249634,0.06919102370738983
1193,61.812255859375,9.917818069458008,36.88802719116211,-0.05980829522013664,0.9468427896499634,0.04552788287401199,-0.312792032957077,11.921226501464844,-0.26644763350486755,1.1171075105667114,0.05549865588545799
1194,62.59851837158203,9.819485664367676,37.79130554199219,-0.02977338247001171,0.9493957757949829,0.03377420827746391,-0.310838520526886,11.964309692382812,-0.2656322419643402,1.1161693334579468,0.0177280455827713
1195,63.354942321777344,9.731974601745605,38.711647033691406,-0.007492382545024157,0.9477919936180115,0.02579953894019127,-0.3177555799484253,12.006012916564941,-0.2435401827096939,1.1261729001998901,-0.042031630873680115
1196,64.10161590576172,9.659356117248535,39.643131256103516,0.004976228810846806,0.9452124238014221,0.021470563486218452,-0.3257111608982086,12.045005798339844,-0.15427304804325104,1.1457186937332153,-0.03383661061525345
1197,64.8509750366211,9.602715492248535,40.592247009277344,0.007171262055635452,0.944702684879303,0.02070927619934082,-0.3271949887275696,12.064006805419922,-0.07003580778837204,1.1521930694580078,0.028550276532769203
1198,65.60104370117188,9.549527168273926,41.545204162597656,0.007167387753725052,0.9447028636932373,0.020710615441203117,-0.32719457149505615,12.013323783874512,-0.020472168922424316,1.0971022844314575,0.02704489603638649
1199,66.3453140258789,9.496748924255371,42.490787506103516,0.007164002861827612,0.9447029232978821,0.020711787045001984,-0.32719433307647705,11.89004135131836,-0.0066543882712721825,1.029884696006775,-0.06680955737829208
1200,67.08007049560547,9.444645881652832,43.424285888671875,0.007160787936300039,0.9447029829025269,0.020712900906801224,-0.3271941542625427,11.695154190063477,-2.9934783015050925e-05,0.9990314841270447,-0.16252639889717102
1201,67.80070495605469,9.393543243408203,44.339839935302734,0.007157829124480486,0.9447031021118164,0.0207139253616333,-0.32719382643699646,11.430346488952637,3.808762994594872e-05,0.9990298748016357,-0.23760221898555756
1202,68.50285339355469,9.343751907348633,45.231910705566406,0.007155200000852346,0.944703221321106,0.020714836195111275,-0.3271934986114502,11.097807884216309,4.627944508683868e-05,0.9990219473838806,-0.3101164698600769
1203,69.18234252929688,9.29556655883789,46.095191955566406,0.007152956444770098,0.9447033405303955,0.020715611055493355,-0.32719311118125916,10.700068473815918,-1.2112934200558811e-05,0.9990304708480835,-0.379040002822876
1204,69.83454895019531,9.24931526184082,46.92381286621094,0.007151138037443161,0.9447034597396851,0.020716242492198944,-0.3271926939487457,10.240362167358398,4.08157029596623e-06,0.9990211129188538,-0.4448898434638977
1205,70.45565795898438,9.205268859863281,47.712921142578125,0.007149761077016592,0.9447036981582642,0.020716723054647446,-0.3271923065185547,9.721884727478027,4.348524089436978e-05,0.9990155696868896,-0.5077390670776367
1206,71.0429458618164,9.163620948791504,48.45906066894531,0.00714881531894207,0.9447038769721985,0.020717047154903412,-0.32719185948371887,9.14712142944336,-1.0804063094838057e-05,0.9990237355232239,-0.5677300095558167
1207,71.5923080444336,9.124661445617676,49.157012939453125,0.007148281671106815,0.9447039365768433,0.020717233419418335,-0.32719141244888306,8.520159721374512,2.3925202185637318e-05,0.9990300536155701,-0.624394416809082
1208,72.10082244873047,9.08859920501709,49.80306625366211,0.007148118689656258,0.9447040557861328,0.020717289298772812,-0.32719099521636963,7.851406574249268,0.00015473093662876636,0.9990278482437134,-0.6763246655464172
1209,72.56788635253906,9.055474281311035,50.3964729309082,0.007148271426558495,0.9447042942047119,0.020717239007353783,-0.32719066739082336,7.177658557891846,-2.9465310944942757e-05,0.9990347623825073,-0.7106654644012451
1210,72.99273681640625,9.025343894958496,50.93623733520508,0.007148674689233303,0.9447043538093567,0.02071709744632244,-0.32719019055366516,6.504499912261963,4.982667087460868e-05,0.9990454316139221,-0.7252891659736633
1211,73.37605285644531,8.998157501220703,51.42323303222656,0.007149271201342344,0.9447044730186462,0.020716888830065727,-0.3271898627281189,5.830854892730713,6.449053762480617e-05,0.9990264773368835,-0.7261557579040527
1212,73.71763610839844,8.973932266235352,51.85721206665039,0.00714999670162797,0.9447045922279358,0.02071663923561573,-0.32718953490257263,5.156945705413818,-3.425782051635906e-05,0.999041736125946,-0.7260685563087463
1213,74.01736450195312,8.952674865722656,52.237998962402344,0.0071507906541228294,0.9447046518325806,0.020716365426778793,-0.32718920707702637,4.482972621917725,8.230872481362894e-05,0.9990465641021729,-0.7260015606880188
1214,74.2750244140625,8.93440055847168,52.56535339355469,0.007151593454182148,0.9447047710418701,0.02071608603000641,-0.3271889388561249,3.809436798095703,-2.702584879443748e-06,0.9990456700325012,-0.7260738015174866
1215,74.50045776367188,8.918411254882812,52.85176467895508,0.0071523915976285934,0.9447049498558044,0.020715810358524323,-0.32718873023986816,3.5965490341186523,-1.491337752668187e-05,0.9990510940551758,-0.594855010509491
1216,74.7249755859375,8.902487754821777,53.13700485229492,0.007153274491429329,0.9447049498558044,0.02071550115942955,-0.3271884620189667,3.6141536235809326,0.00011767764226533473,0.9990354776382446,-0.3322378993034363
1217,74.95063018798828,8.886482238769531,53.42369842529297,0.007154254708439112,0.944705069065094,0.02071516029536724,-0.3271882236003876,3.6317617893218994,3.0977891583461314e-05,0.9990319013595581,-0.0697304978966713
1218,75.17742156982422,8.870396614074707,53.71183776855469,0.0071553378365933895,0.9447051286697388,0.020714789628982544,-0.32718798518180847,3.6493730545043945,-1.8583727069199085e-05,0.9990352988243103,-0.026077590882778168
1219,75.40542602539062,8.854225158691406,54.001502990722656,0.00715652434155345,0.9447051882743835,0.020714377984404564,-0.327187716960907,3.666991710662842,8.980983693618327e-05,0.9990320205688477,-0.025972574949264526
1220,75.6348876953125,8.837949752807617,54.29303741455078,0.007157821208238602,0.9447053074836731,0.0207139290869236,-0.3271874785423279,3.6846389770507812,-4.4456824980443344e-05,0.9990326762199402,-0.026030123233795166
1221,75.8654556274414,8.821596145629883,54.58596420288086,0.007159230764955282,0.9447054862976074,0.0207134410738945,-0.3271872103214264,3.7022855281829834,2.7940159270656295e-05,0.9990363121032715,-0.026066143065690994
1222,76.09717559814453,8.805160522460938,54.8803596496582,0.0071607548743486404,0.9447054862976074,0.02071291208267212,-0.3271869421005249,3.719935894012451,2.417667565168813e-05,0.9990323781967163,-0.025937872007489204
1223,76.33004760742188,8.788641929626465,55.17621994018555,0.007162480615079403,0.9447068572044373,0.020712312310934067,-0.3271830081939697,3.7375895977020264,-7.065410318318754e-05,0.9990328550338745,-0.026020467281341553
1224,76.5636215209961,8.772075653076172,55.47293472290039,0.007161898072808981,0.9446700215339661,0.020712468773126602,-0.32728931307792664,3.7552196979522705,0.00016397706349380314,0.9990437626838684,-0.027735060080885887
1225,76.79771423339844,8.755484580993652,55.76998519897461,0.007142665330320597,0.9443516135215759,0.020715905353426933,-0.3282071053981781,3.772853136062622,0.0012312134495005012,0.999055802822113,-0.034202445298433304
1226,77.0314712524414,8.738937377929688,56.066123962402344,0.007087915204465389,0.9435599446296692,0.020712606608867645,-0.33047765493392944,3.790449619293213,0.0022769577335566282,0.999056875705719,-0.04160257801413536
1227,77.26628875732422,8.722311973571777,56.3636474609375,0.007026177365332842,0.942767322063446,0.020670561119914055,-0.33273619413375854,3.80800724029541,0.0010649762116372585,0.9990171194076538,-0.03384122624993324
1228,77.50399780273438,8.705753326416016,56.66588592529297,0.006814692635089159,0.9428077340126038,0.020614078268408775,-0.33262932300567627,3.825496196746826,-0.002959668869152665,1.0019044876098633,-0.007438879460096359
1229,77.7454605102539,8.690994262695312,56.97576904296875,0.005337568465620279,0.9442886710166931,0.02089361473917961,-0.3284112215042114,3.842881917953491,-0.0080623310059309,1.0126620531082153,0.023332102224230766
1230,77.9901351928711,8.679564476013184,57.29475021362305,0.001617715461179614,0.9474158883094788,0.021770456805825233,-0.3192594349384308,3.8601057529449463,-0.014186760410666466,1.0268428325653076,0.04062793776392937
1231,78.23271942138672,8.671255111694336,57.62350082397461,-0.004242404364049435,0.9516150951385498,0.023088211193680763,-0.30639463663101196,3.877108335494995,-0.03677451238036156,1.0340747833251953,0.03310684859752655
1232,78.46623992919922,8.665541648864746,57.96335220336914,-0.011959275230765343,0.9560769200325012,0.024661965668201447,-0.2918316721916199,3.8938746452331543,-0.07436543703079224,1.03254234790802,0.010421319864690304
1233,78.68755340576172,8.661849975585938,58.313289642333984,-0.021164752542972565,0.9604931473731995,0.02633802779018879,-0.27624496817588806,3.9103317260742188,-0.10067921131849289,1.0285179615020752,-0.009360815398395061
1234,78.89669036865234,8.6595458984375,58.67320251464844,-0.03149058297276497,0.9647989869117737,0.02799055352807045,-0.2595916986465454,3.9264798164367676,-0.09778152406215668,1.0246214866638184,-0.0154130719602108
1235,79.09349060058594,8.658002853393555,59.04288864135742,-0.042558375746011734,0.9689260125160217,0.029518553987145424,-0.2418677657842636,3.9423344135284424,-0.07836771011352539,1.0202815532684326,-0.014744949527084827
1236,79.27751159667969,8.6566162109375,59.4213981628418,-0.05395938456058502,0.9728104472160339,0.030840130522847176,-0.22310790419578552,3.9579129219055176,-0.05805136263370514,1.0156852006912231,-0.014042736031115055
1237,79.44835662841797,8.654799461364746,59.80768585205078,-0.06527655571699142,0.9764056205749512,0.03189346194267273,-0.20335647463798523,3.973254919052124,-0.036882106214761734,1.0107555389404297,-0.013167189434170723
1238,79.60640716552734,8.651981353759766,60.202232360839844,-0.07613247632980347,0.9796956777572632,0.03263677656650543,-0.18257898092269897,3.988476037979126,-0.015614190138876438,1.0053821802139282,-0.012267425656318665
1239,79.75128936767578,8.647629737854004,60.603614807128906,-0.086092010140419,0.9826660752296448,0.033038169145584106,-0.16082316637039185,4.003641605377197,0.005246808286756277,0.9995954036712646,-0.010923290625214577
1240,79.88314056396484,8.641270637512207,61.01122283935547,-0.09477204829454422,0.9852756857872009,0.03302987292408943,-0.13841727375984192,4.018831729888916,0.02516736090183258,0.9935128092765808,-0.013934597373008728
1241,80.00177764892578,8.632570266723633,61.42231369018555,-0.10180290043354034,0.987415611743927,0.032465435564517975,-0.1165875643491745,4.03392219543457,0.04414195939898491,0.9872612953186035,-0.024749770760536194
1242,80.1076889038086,8.621156692504883,61.83552169799805,-0.10680197924375534,0.9891133308410645,0.031277842819690704,-0.09628118574619293,4.04883337020874,0.06127694994211197,0.9807772636413574,-0.038138628005981445
1243,80.20161437988281,8.60655689239502,62.25063705444336,-0.109341099858284,0.9905152916908264,0.029508870095014572,-0.07780270278453827,4.063657760620117,0.07515955716371536,0.9744225740432739,-0.046022579073905945
1244,80.28317260742188,8.589448928833008,62.66746139526367,-0.10985222458839417,0.9917060732841492,0.02734917402267456,-0.06085697188973427,4.078396797180176,0.08206001669168472,0.976589560508728,-0.043089356273412704
1245,80.35087585449219,8.571908950805664,63.087371826171875,-0.10988342761993408,0.9926366806030273,0.02508637309074402,-0.044370319694280624,4.092909336090088,0.08189220726490021,0.990179717540741,-0.033554915338754654
1246,80.4039306640625,8.554905891418457,63.51061248779297,-0.11014729738235474,0.9932629466056824,0.02282116375863552,-0.02784891426563263,4.107141971588135,0.07902135699987411,1.006123423576355,-0.023127995431423187
1247,80.4421615600586,8.538442611694336,63.935943603515625,-0.11060988157987595,0.9935868382453918,0.020543191581964493,-0.011342115700244904,4.121163845062256,0.07711765170097351,1.0135087966918945,-0.018877550959587097
1248,80.46559143066406,8.522493362426758,64.36366271972656,-0.11125966906547546,0.9936105608940125,0.018237227573990822,0.0051737152971327305,4.134961128234863,0.07701318711042404,1.0133987665176392,-0.018651794642210007
1249,80.4741439819336,8.507047653198242,64.79364013671875,-0.11208494752645493,0.9933344125747681,0.01589108817279339,0.02170610800385475,4.148396015167236,0.07765533030033112,1.0133962631225586,-0.017897125333547592
1250,80.46772766113281,8.492137908935547,65.224609375,-0.11307106912136078,0.9927597641944885,0.013499682769179344,0.03821946680545807,4.1614532470703125,0.07861588150262833,1.0133692026138306,-0.017535671591758728
1251,80.44631958007812,8.47775936126709,65.65617370605469,-0.11420425027608871,0.9918879866600037,0.011054226197302341,0.0547119602560997,4.174208641052246,0.07977274805307388,1.0133329629898071,-0.016955340281128883
1252,80.40991973876953,8.463911056518555,66.08790588378906,-0.1154702678322792,0.9907203912734985,0.00854702852666378,0.07118096947669983,4.186555862426758,0.08171302825212479,1.0131826400756836,-0.0159824937582016
1253,80.35855865478516,8.450603485107422,66.5190200805664,-0.11685330420732498,0.9892593622207642,0.005973523017019033,0.08761058747768402,4.198368072509766,0.08398532122373581,1.0130231380462646,-0.015451245941221714
1254,80.29216766357422,8.437811851501465,66.9497299194336,-0.11834044009447098,0.9875037670135498,0.003324074437841773,0.10402355343103409,4.209728717803955,0.08669249713420868,1.012758493423462,-0.01498364470899105
1255,80.21089172363281,8.425559043884277,67.37876892089844,-0.11991342902183533,0.9854580760002136,0.0005991036305204034,0.12038617581129074,4.220632553100586,0.08964879810810089,1.0124797821044922,-0.014418461360037327
1256,80.11494445800781,8.41385555267334,67.80516815185547,-0.12155415862798691,0.9831274747848511,-0.0022012204863131046,0.13667602837085724,4.23090934753418,0.09297025203704834,1.012169361114502,-0.013908998109400272
1257,80.00435638427734,8.402684211730957,68.22881317138672,-0.12324759364128113,0.9805124402046204,-0.005081308539956808,0.15290457010269165,4.240525722503662,0.09656805545091629,1.011780023574829,-0.013508212752640247
1258,79.87933349609375,8.392046928405762,68.64905548095703,-0.12497640401124954,0.9776166677474976,-0.008040793240070343,0.16906173527240753,4.249562740325928,0.10045812278985977,1.011344075202942,-0.013319495134055614
1259,79.73999786376953,8.381935119628906,69.06546783447266,-0.1267240345478058,0.9744428992271423,-0.011079826392233372,0.18514683842658997,4.257951736450195,0.10470374673604965,1.0108225345611572,-0.012837493792176247
1260,79.58655548095703,8.372344017028809,69.47750091552734,-0.12847338616847992,0.970994234085083,-0.014196627773344517,0.20115476846694946,4.265564918518066,0.10893244296312332,1.0102880001068115,-0.012421496212482452
1261,79.41924285888672,8.363269805908203,69.8846435546875,-0.13020730018615723,0.9672743678092957,-0.017388319596648216,0.2170807123184204,4.272475719451904,0.11361975222826004,1.0096452236175537,-0.01200946792960167
1262,79.23822784423828,8.354702949523926,70.28648376464844,-0.13190916180610657,0.9632858037948608,-0.020651912316679955,0.23292489349842072,4.278768062591553,0.11817803233861923,1.0090198516845703,-0.011530975811183453
1263,79.04383087158203,8.346638679504395,70.6823959350586,-0.1335616111755371,0.959033191204071,-0.02398168481886387,0.24867954850196838,4.284348964691162,0.12288054078817368,1.0083098411560059,-0.011207414790987968
1264,78.83638000488281,8.339071273803711,71.07183837890625,-0.13514752686023712,0.954521656036377,-0.027370864525437355,0.2643376588821411,4.289211273193359,0.12783876061439514,1.0075393915176392,-0.010558240115642548
1265,78.6161117553711,8.331989288330078,71.4544448852539,-0.1366509348154068,0.9497538208961487,-0.03081362135708332,0.279901385307312,4.293496608734131,0.1327396035194397,1.0067503452301025,-0.009797745384275913
1266,78.38333892822266,8.325384140014648,71.82976531982422,-0.13805554807186127,0.9447333812713623,-0.03430306911468506,0.295369029045105,4.297184944152832,0.1374780386686325,1.0059646368026733,-0.009534897282719612
1267,78.13865661621094,8.319246292114258,72.19699096679688,-0.13935062289237976,0.9394705891609192,-0.03780611231923103,0.3107203245162964,4.300156116485596,0.1423926204442978,1.0050668716430664,-0.008467824198305607
1268,77.88190460205078,8.313532829284668,72.55643463134766,-0.1405540406703949,0.9339596033096313,-0.04122999683022499,0.3259817659854889,4.302498817443848,0.14715801179409027,1.004071593284607,-0.0062982793897390366
1269,77.61336517333984,8.308218002319336,72.90772247314453,-0.14167669415473938,0.928199291229248,-0.04450743645429611,0.3411640226840973,4.304275989532471,0.15167346596717834,1.0030730962753296,-0.0043466053903102875
1270,77.33325958251953,8.303279876708984,73.25056457519531,-0.1427091658115387,0.9221856594085693,-0.047631118446588516,0.3562849462032318,4.3052873611450195,0.156031534075737,1.0020196437835693,-0.003241710364818573
1271,77.0420150756836,8.298542022705078,73.58455657958984,-0.14361059665679932,0.91591876745224,-0.05064237862825394,0.37135475873947144,4.305384159088135,0.16006474196910858,1.000109314918518,-0.004152290988713503
1272,76.74029541015625,8.293722152709961,73.90902709960938,-0.14432720839977264,0.909406840801239,-0.05361483246088028,0.38636037707328796,4.304610729217529,0.16364766657352448,0.9974139332771301,-0.006405206397175789
1273,76.42852020263672,8.288734436035156,74.2235336303711,-0.14484147727489471,0.9026585817337036,-0.05656026303768158,0.40128496289253235,4.3029937744140625,0.16687645018100739,0.994979977607727,-0.008547850884497166
1274,76.10708618164062,8.28357219696045,74.5277099609375,-0.1451437920331955,0.8956824541091919,-0.05946158617734909,0.41611364483833313,4.300540924072266,0.1697656810283661,0.9938046932220459,-0.009875954128801823
1275,75.77682495117188,8.278234481811523,74.82089233398438,-0.14522439241409302,0.8884974122047424,-0.06229827553033829,0.43081462383270264,4.2973127365112305,0.17273132503032684,0.9931781888008118,-0.01057326328009367
1276,75.4377212524414,8.272703170776367,75.10319519042969,-0.14507491886615753,0.8811036944389343,-0.06505683809518814,0.44539546966552734,4.293365001678467,0.17547836899757385,0.9925094246864319,-0.011169993318617344
1277,75.09021759033203,8.266969680786133,75.37435913085938,-0.14468735456466675,0.8735117316246033,-0.0677192360162735,0.45984452962875366,4.288710594177246,0.17787723243236542,0.991876482963562,-0.011954006738960743
1278,74.73474884033203,8.261021614074707,75.63414764404297,-0.1440545916557312,0.8657320141792297,-0.07026702165603638,0.47415074706077576,4.283381938934326,0.1799606829881668,0.991278350353241,-0.01247258111834526
1279,74.37178802490234,8.254851341247559,75.8823471069336,-0.14317044615745544,0.8577753901481628,-0.07268150895833969,0.4883042871952057,4.27745246887207,0.1817529946565628,0.9907142519950867,-0.013126887381076813
1280,74.00177001953125,8.24844741821289,76.11878967285156,-0.14202959835529327,0.8496524095535278,-0.07494376599788666,0.5022966861724854,4.270962715148926,0.1832866668701172,0.9901648163795471,-0.013700769282877445
1281,73.62511444091797,8.24179744720459,76.3433609008789,-0.14062738418579102,0.841372549533844,-0.07703504711389542,0.5161218047142029,4.263926982879639,0.1841883361339569,0.9897252917289734,-0.013737745583057404
1282,73.24253845214844,8.234894752502441,76.55579376220703,-0.13896119594573975,0.832952082157135,-0.07893490046262741,0.5297639966011047,4.25641393661499,0.18474161624908447,0.9893454313278198,-0.013482470996677876
1283,72.8542251586914,8.22772216796875,76.75616455078125,-0.13702693581581116,0.8243948221206665,-0.08062560856342316,0.5432277917861938,4.248484134674072,0.18476219475269318,0.9890456795692444,-0.01400970108807087
1284,72.46113586425781,8.22027587890625,76.94417572021484,-0.13482524454593658,0.8157218098640442,-0.08208626508712769,0.5564907193183899,4.240169525146484,0.18426184356212616,0.9888181686401367,-0.014989674091339111
1285,72.06320190429688,8.212532043457031,77.12005615234375,-0.13235197961330414,0.8069302439689636,-0.08330027759075165,0.5695679187774658,4.2314910888671875,0.18321172893047333,0.9886928796768188,-0.015657395124435425
1286,71.66132354736328,8.204487800598145,77.2835922241211,-0.12960933148860931,0.7980396151542664,-0.08424754440784454,0.582440197467804,4.222533226013184,0.18166415393352509,0.9886347651481628,-0.01575738750398159
1287,71.25592041015625,8.196125030517578,77.43484497070312,-0.12659725546836853,0.789056658744812,-0.08491040021181107,0.5951075553894043,4.213343143463135,0.17942257225513458,0.988695502281189,-0.015780791640281677
1288,70.8468246459961,8.187417030334473,77.57405090332031,-0.12331179529428482,0.7799760103225708,-0.08527158945798874,0.6075857281684875,4.203921318054199,0.1764964759349823,0.9888553023338318,-0.016056325286626816
1289,70.43445587158203,8.178345680236816,77.70124816894531,-0.11975299566984177,0.7708038091659546,-0.08531241118907928,0.619873046875,4.194314956665039,0.17291878163814545,0.9891400933265686,-0.015769997611641884
1290,70.01908874511719,8.168889045715332,77.81651306152344,-0.11592020839452744,0.761542797088623,-0.08501426875591278,0.6319712996482849,4.18458890914917,0.1686619222164154,0.9894763231277466,-0.01585397869348526
